date,RH2M,T2M,PRECTOT
2023-06-17,90.9,23.34,1.62
2023-06-18,89.68,23.92,2.72
2023-06-19,89.57,23.49,5.34
2023-06-20,85.01,24.36,6.98
2023-06-21,95.2,22.49,20.05
2023-06-22,88.41,22.87,2.87
2023-06-23,84.93,23.33,2.78
2023-06-24,83.88,23.62,2.55
2023-06-25,92.27,21.73,34.48
2023-06-26,92.3,22.3,15.51
2023-06-27,89.03,23.46,3.98
2023-06-28,89.68,23.1,2.94
2023-06-29,89.11,23.11,1.45
2023-06-30,87.45,23.73,5.06
2023-07-01,87.17,23.85,4.0
2023-07-02,83.13,24.32,1.44
2023-07-03,80.97,24.8,2.91
2023-07-04,89.36,23.71,34.51
2023-07-05,88.32,22.58,1.44
2023-07-06,80.63,24.0,0.64
2023-07-07,87.64,23.56,8.07
2023-07-08,86.45,23.33,4.69
2023-07-09,79.85,24.13,0.75
2023-07-10,89.93,22.58,7.96
2023-07-11,82.25,24.57,0.94
2023-07-12,84.02,24.67,2.44
2023-07-13,87.02,23.73,1.39
2023-07-14,81.68,23.61,0.55
2023-07-15,75.66,24.74,0.32
2023-07-16,76.3,25.63,0.52
2023-07-17,73.82,26.31,0.58
2023-07-18,83.16,24.84,0.89
2023-07-19,86.92,24.08,2.31
2023-07-20,83.78,24.6,2.08
2023-07-21,89.69,23.3,9.05
2023-07-22,81.48,24.19,2.34
2023-07-23,81.87,24.41,2.55
2023-07-24,84.08,24.3,2.41
2023-07-25,80.48,24.56,0.94
2023-07-26,80.48,25.03,1.29
2023-07-27,81.66,24.76,1.14
2023-07-28,83.03,24.59,4.22
2023-07-29,85.86,23.76,4.67
2023-07-30,79.08,25.01,0.52
2023-07-31,83.15,24.65,1.23
2023-08-01,81.38,24.22,1.63
2023-08-02,82.43,24.16,1.08
2023-08-03,82.94,23.6,1.21
2023-08-04,76.64,24.78,0.67
2023-08-05,84.66,24.07,1.65
2023-08-06,82.38,24.19,2.05
2023-08-07,84.67,23.58,1.45
2023-08-08,87.46,22.66,3.42
2023-08-09,84.95,23.51,5.15
2023-08-10,86.24,23.59,4.69
2023-08-11,84.71,23.98,10.15
2023-08-12,83.3,23.9,0.93
2023-08-13,88.19,22.91,10.0
