date,RH2M,T2M,PRECTOT
2023-06-17,80.82,26.23,0.0
2023-06-18,82.64,26.07,0.01
2023-06-19,83.55,25.95,0.16
2023-06-20,83.66,25.91,0.36
2023-06-21,82.76,25.69,0.06
2023-06-22,82.43,25.56,0.0
2023-06-23,81.6,25.72,0.0
2023-06-24,82.54,25.7,0.02
2023-06-25,83.78,25.49,0.47
2023-06-26,81.41,26.37,0.2
2023-06-27,82.37,26.02,1.19
2023-06-28,82.17,26.35,1.84
2023-06-29,80.99,26.52,0.29
2023-06-30,81.52,26.32,2.9
2023-07-01,80.39,26.56,1.14
2023-07-02,81.73,25.97,0.95
2023-07-03,81.65,26.08,8.57
2023-07-04,81.12,26.41,1.72
2023-07-05,82.49,26.34,5.09
2023-07-06,82.75,25.68,3.01
2023-07-07,83.0,25.59,8.22
2023-07-08,82.57,25.99,1.49
2023-07-09,84.76,25.86,2.02
2023-07-10,83.79,26.33,2.67
2023-07-11,81.45,26.5,0.4
2023-07-12,81.24,26.42,0.06
2023-07-13,81.46,26.27,0.03
2023-07-14,82.95,26.2,0.59
2023-07-15,80.82,26.27,0.51
2023-07-16,80.6,26.31,0.58
2023-07-17,80.04,26.67,0.38
2023-07-18,79.13,26.85,0.02
2023-07-19,80.17,26.88,0.57
2023-07-20,80.38,26.61,0.53
2023-07-21,78.36,26.64,0.23
2023-07-22,78.18,26.54,0.03
2023-07-23,80.37,25.96,1.39
2023-07-24,79.31,26.06,2.06
2023-07-25,78.9,25.26,0.52
2023-07-26,78.26,25.41,0.01
2023-07-27,78.65,25.24,0.01
2023-07-28,79.31,25.26,0.01
2023-07-29,78.85,25.86,1.15
2023-07-30,78.39,25.69,0.0
2023-07-31,77.27,25.78,0.02
2023-08-01,76.2,25.9,0.15
2023-08-02,77.44,26.2,0.53
2023-08-03,76.03,26.4,0.07
2023-08-04,76.16,26.28,0.07
2023-08-05,75.44,26.4,0.03
2023-08-06,75.42,26.18,0.01
2023-08-07,76.67,26.24,0.0
2023-08-08,77.37,26.14,0.03
2023-08-09,77.44,26.04,0.01
2023-08-10,77.52,25.89,0.0
2023-08-11,76.81,25.69,0.01
2023-08-12,76.88,25.58,0.01
2023-08-13,77.94,25.33,0.73
2023-08-14,78.76,25.58,1.34
2023-08-15,80.4,25.29,0.49
2023-08-16,75.51,26.31,0.22
2023-08-17,77.12,25.86,0.12
2023-08-18,75.83,25.79,0.08
2023-08-19,76.83,25.71,0.07
2023-08-20,80.61,24.82,0.35
2023-08-21,75.82,25.84,0.03
2023-08-22,79.78,25.27,0.43
2023-08-23,76.08,25.91,0.13
2023-08-24,75.2,26.16,0.08
2023-08-25,76.07,26.65,0.11
2023-08-26,76.95,25.81,0.0
2023-08-27,72.78,25.94,0.04
2023-08-28,74.51,25.99,0.09
2023-08-29,73.92,26.39,0.01
2023-08-30,74.13,26.63,0.01
2023-08-31,72.63,26.01,0.02
2023-09-01,74.17,26.05,0.0
2023-09-02,73.58,25.97,0.01
2023-09-03,75.22,25.29,0.06
2023-09-04,74.65,25.36,0.05
2023-09-05,73.48,25.77,0.08
2023-09-06,73.71,25.77,0.06
2023-09-07,72.71,25.95,0.0
2023-09-08,73.09,25.63,0.0
2023-09-09,71.23,25.75,0.0
2023-09-10,71.93,25.52,0.01
2023-09-11,72.03,26.14,0.01
2023-09-12,73.61,26.06,0.04
2023-09-13,73.06,26.08,0.02
2023-09-14,74.44,25.46,0.01
2023-09-15,76.12,25.24,0.0
2023-09-16,71.98,26.18,0.0
2023-09-17,72.88,26.12,0.0
2023-09-18,71.88,26.04,0.0
2023-09-19,72.51,25.89,0.0
2023-09-20,72.57,26.04,0.0
2023-09-21,71.88,26.48,0.0
2023-09-22,69.75,26.75,0.0
2023-09-23,72.64,26.22,0.0
2023-09-24,72.8,26.07,0.02
2023-09-25,71.88,26.34,0.0
2023-09-26,73.93,25.65,0.01
2023-09-27,73.4,25.47,0.0
2023-09-28,70.07,25.84,0.0
2023-09-29,70.42,26.03,0.0
2023-09-30,71.1,26.17,0.02
2023-10-01,73.43,25.72,0.03
2023-10-02,73.39,25.63,0.05
2023-10-03,72.94,25.53,0.02
2023-10-04,71.37,25.95,0.0
2023-10-05,73.65,25.23,0.01
2023-10-06,73.16,25.66,0.02
2023-10-07,74.7,25.87,0.25
2023-10-08,72.2,26.05,0.17
2023-10-09,73.53,26.33,0.02
2023-10-10,80.14,24.31,0.07
2023-10-11,74.13,26.03,0.5
2023-10-12,73.72,26.22,0.57
2023-10-13,77.38,25.3,0.01
2023-10-14,74.72,25.96,0.01
2023-10-15,74.32,25.94,0.17
2023-10-16,77.04,25.7,0.54
2023-10-17,75.31,26.47,0.67
2023-10-18,73.7,26.79,0.04
2023-10-19,74.78,26.13,0.14
2023-10-20,74.14,25.78,0.03
2023-10-21,74.64,26.11,0.12
2023-10-22,73.24,26.52,0.08
2023-10-23,74.47,26.29,0.07
2023-10-24,76.34,25.82,0.6
2023-10-25,76.48,25.71,0.37
2023-10-26,76.63,25.41,0.46
2023-10-27,73.44,26.08,0.16
2023-10-28,75.03,25.85,0.98
2023-10-29,77.2,25.28,1.63
2023-10-30,75.21,25.88,0.18
2023-10-31,75.03,26.23,0.63
2023-11-01,75.65,25.74,0.8
2023-11-02,74.31,25.5,0.03
2023-11-03,73.28,25.66,0.06
2023-11-04,74.26,25.31,0.03
2023-11-05,70.75,25.68,0.01
2023-11-06,72.41,25.87,0.01
2023-11-07,74.26,26.41,0.08
2023-11-08,74.99,25.97,0.16
2023-11-09,72.72,25.98,0.03
2023-11-10,70.15,26.07,0.0
2023-11-11,73.01,26.01,0.01
2023-11-12,73.4,25.91,0.0
2023-11-13,75.16,25.78,0.0
2023-11-14,75.38,25.57,0.21
2023-11-15,77.06,25.28,0.34
2023-11-16,75.85,25.66,0.0
2023-11-17,75.22,25.33,0.0
2023-11-18,74.77,25.3,0.0
2023-11-19,74.94,25.39,0.03
2023-11-20,73.55,25.94,0.01
2023-11-21,75.15,25.44,0.02
2023-11-22,75.67,25.99,1.05
2023-11-23,73.23,26.26,0.43
2023-11-24,74.47,26.11,0.13
2023-11-25,72.74,26.17,0.07
2023-11-26,75.64,25.49,0.15
2023-11-27,76.76,25.5,0.12
2023-11-28,73.12,25.82,0.04
2023-11-29,75.36,25.21,0.3
2023-11-30,75.51,25.51,0.44
2023-12-01,76.28,25.5,0.1
2023-12-02,74.59,25.77,1.49
2023-12-03,74.45,25.84,0.18
2023-12-04,75.28,25.83,0.13
2023-12-05,79.57,25.02,8.13
2023-12-06,79.77,25.5,2.14
2023-12-07,80.15,25.36,4.76
2023-12-08,79.44,25.97,0.37
2023-12-09,77.39,26.08,2.03
2023-12-10,76.04,26.32,0.47
2023-12-11,76.45,26.39,0.39
2023-12-12,77.27,26.38,0.84
2023-12-13,76.69,26.34,0.34
2023-12-14,75.32,26.19,0.47
2023-12-15,75.78,26.22,2.01
2023-12-16,78.34,25.69,1.28
2023-12-17,76.7,26.36,0.26
2023-12-18,76.76,26.37,0.29
2023-12-19,76.5,26.49,0.33
2023-12-20,75.72,26.64,0.07
2023-12-21,75.92,26.79,0.01
2023-12-22,74.82,26.65,0.04
2023-12-23,78.18,25.41,0.83
2023-12-24,72.73,26.69,0.23
2023-12-25,77.0,25.65,0.66
2023-12-26,75.5,26.31,0.62
2023-12-27,75.43,25.8,5.76
2023-12-28,73.25,25.85,11.07
2023-12-29,75.85,25.98,2.7
2023-12-30,79.18,25.92,3.06
2023-12-31,79.89,26.16,0.52
2024-01-01,79.62,26.24,0.23
2024-01-02,77.92,26.18,0.63
2024-01-03,78.55,25.98,3.32
2024-01-04,78.7,26.11,1.21
2024-01-05,77.89,26.2,0.42
2024-01-06,77.0,26.55,0.02
2024-01-07,77.5,26.73,0.16
2024-01-08,80.25,26.47,2.6
2024-01-09,80.45,26.2,5.05
2024-01-10,81.8,25.87,8.17
2024-01-11,80.65,25.79,22.75
2024-01-12,83.55,25.46,11.35
2024-01-13,81.26,26.27,0.6
2024-01-14,81.08,26.17,1.01
2024-01-15,80.58,26.37,5.93
2024-01-16,78.12,26.74,3.94
2024-01-17,79.25,26.86,1.36
2024-01-18,80.78,26.64,4.17
2024-01-19,81.12,26.69,5.74
2024-01-20,83.31,26.38,7.46
2024-01-21,82.56,26.67,3.74
2024-01-22,81.36,27.11,0.74
2024-01-23,80.47,27.09,1.38
2024-01-24,81.55,26.65,1.75
2024-01-25,79.59,27.0,0.58
2024-01-26,79.7,27.14,0.12
2024-01-27,77.57,27.4,0.9
2024-01-28,78.25,27.5,0.71
2024-01-29,82.14,26.73,1.01
2024-01-30,83.97,26.49,3.72
2024-01-31,76.62,26.98,1.3
2024-02-01,80.11,26.83,2.54
2024-02-02,83.57,25.75,3.1
2024-02-03,79.01,27.49,2.6
2024-02-04,79.1,27.76,0.79
2024-02-05,81.56,27.57,2.81
2024-02-06,82.49,27.63,4.92
